accommodates,bathrooms,bedrooms,calculated_host_listings_count,guests_included,host_listings_count,latitude,longitude,minimum_nights,number_of_reviews,d_centre,instant_bookable_f,instant_bookable_t,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
3,1.0,2.0,1,2,1.0,52.3725969874,4.8805839104,3,14,1.473557278607586,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.361182002,4.9389388789,7,2,3.3450586825466404,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3606006843,4.9767267494,2,1,5.6365521306844295,1,0,1,0,0
3,1.0,1.0,1,1,1.0,52.3224892362,4.8666661758,1,1,6.681758007541162,1,0,1,0,0
4,1.0,3.0,1,1,1.0,52.4111788082,4.886958873,3,3,3.6540898475916337,1,0,1,0,0
4,2.5,4.0,3,1,3.0,52.3657111212,4.8953977336,7,21,1.5225223393329252,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3655455244,4.860446475,2,6,3.0486327239311914,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3596057876,4.8606846364,1,28,3.41277142760525,0,1,1,0,0
2,1.0,1.0,1,2,1.0,52.3702879699,4.8995249865,3,4,0.9891485308467582,1,0,1,0,0
3,1.0,2.0,1,1,1.0,52.3554229461,4.9195212151,3,8,2.972062478383232,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3608968106,4.891583343,2,3,2.1013000361819296,1,0,1,0,0
4,1.0,1.0,38,1,43.0,52.380731448,4.8697382081,3,43,2.0214383847508564,1,0,1,0,0
4,1.0,3.0,1,1,1.0,52.352028485,4.9004297012,2,5,3.0189759940673273,1,0,1,0,0
2,0.5,1.0,2,1,2.0,52.3756877187,4.8470968088,3,26,3.5714572163379024,1,0,0,1,0
3,1.0,3.0,1,2,2.0,52.3519614587,4.9057006585,2,25,3.0554264524861696,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3592955022,4.8543562905,5,0,3.7736298824559267,1,0,0,1,0
4,1.0,1.0,1,1,1.0,52.3741674133,4.8338583484,1,26,4.4832001286069305,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3686265883,4.8654522974,1,18,2.5868205563127344,1,0,1,0,0
1,1.0,1.0,1,1,1.0,52.3427713346,4.8941588054,5,1,4.062702057684886,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3412031663,4.8976639437,2,5,4.222883112985681,1,0,1,0,0
2,1.0,1.0,2,2,2.0,52.3689052504,4.8897045686,2,1,1.3196108253908563,1,0,1,0,0
3,1.5,1.0,1,2,1.0,52.3734980314,4.8733519267,1,39,1.8788067151027312,1,0,1,0,0
4,1.5,2.0,25,2,27.0,52.3662806684,4.8927058847,7,4,1.5052546897165973,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3625409931,4.8605960468,2,10,3.219462981295104,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3793767088,4.8344273129,2,5,4.409527568208211,0,1,1,0,0
2,1.0,1.0,1,2,1.0,52.3639347186,4.9430783109,20,1,3.4121525788473313,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3535278714,4.8470901312,6,66,4.554674965694666,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3644044251,4.9259517566,2,3,2.4365552185637944,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3632821376,4.8621367187,2,5,3.0865788994721655,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3738854785,4.8462978763,2,4,3.6523351040779732,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3110126743,4.9515926734,2,2,8.362811459812711,1,0,1,0,0
4,1.0,0.0,1,2,1.0,52.3474623933,4.9041534626,3,4,3.540156903210595,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3655363597,4.8525956682,1,177,3.521150498450034,1,0,0,1,0
4,1.0,2.0,1,2,1.0,52.3593763588,4.8625688246,60,3,3.3320911460381453,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3687078122,4.872378498,2,6,2.1736922619303023,0,1,0,1,0
2,1.0,1.0,1,2,1.0,52.3738142368,4.8648877193,2,22,2.418284072882733,1,0,1,0,0
4,1.0,3.0,1,2,1.0,52.3817750975,4.9655537008,3,8,4.494461003050039,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3576566999,4.9089205668,3,7,2.477896150317893,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3547490899,4.884909961,2,5,2.88909333459419,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3551297781,4.8969840017,1,11,2.678734416241984,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3434315259,4.9035857112,2,9,3.9835436733992404,1,0,1,0,0
2,1.0,0.0,4,1,4.0,52.3859445051,4.9100182821,2,1,1.0388775956821361,0,1,0,1,0
5,2.0,3.0,1,4,1.0,52.3739304945,4.8185177342,2,1,5.520048269638558,1,0,1,0,0
4,1.5,1.0,1,2,2.0,52.3555116361,4.8965530488,2,26,2.6383862334201362,1,0,1,0,0
6,1.0,2.0,1,4,1.0,52.3518270667,4.9119340694,4,132,3.156742069591115,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3674350985,4.928519202,2,5,2.3665415026745924,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3564358101,4.8925513703,2,14,2.571179095168657,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3784749033,4.8962243162,6,0,0.23154768527794364,0,1,1,0,0
2,1.0,1.0,1,2,1.0,52.3698018571,4.8535057347,1,12,3.2856354436335686,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3741221063,4.8703091479000005,2,0,2.0542496761403672,0,1,1,0,0
4,1.0,0.0,1,1,1.0,52.3601764728,4.8634691036,2,2,3.2275833722055163,1,0,1,0,0
2,1.0,0.0,8,1,45.0,52.3683952571,4.8935204973,3,0,1.2647067157046339,1,0,1,0,0
2,0.5,1.0,1,1,1.0,52.3566609466,4.8968956443,2,0,2.509336158393179,1,0,1,0,0
4,1.0,2.0,2,2,3.0,52.3717748981,4.8495118661,2,36,3.4853001152305443,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3571075584,4.9242828022000005,1,2,2.977333768450323,1,0,1,0,0
6,1.5,3.0,7,2,7.0,52.3844798785,4.8810997719,2,7,1.3754135755862456,0,1,1,0,0
3,1.0,1.0,1,1,1.0,52.362681344,4.9261751128,2,2,2.580218497889153,1,0,1,0,0
2,2.0,1.0,1,2,1.0,52.3720106139,4.9508938464,1,37,3.5812084987297754,0,1,1,0,0
2,1.0,1.0,2,1,2.0,52.3719865082,4.8777570942,2,9,1.6740829467266802,1,0,0,1,0
2,1.0,0.0,1,1,1.0,52.3613635154,4.8686673042,1,8,2.8775773553438833,1,0,1,0,0
6,1.5,3.0,1,2,2.0,52.3530952727,4.8842035083,7,5,3.078260739904307,1,0,1,0,0
2,1.5,1.0,1,2,1.0,52.3669275537,4.876005062,1,5,2.0934295939470706,1,0,1,0,0
2,1.0,1.0,13,1,13.0,52.341460581,4.8447066506,3,0,5.6008789949132085,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.369705734,4.8586401090999995,2,35,2.96118828325685,1,0,1,0,0
2,1.0,1.0,3,1,3.0,52.346441358,4.8193450044,1,12,6.540476339538967,0,1,0,1,0
6,1.0,2.0,1,1,1.0,52.3661070695,4.8761799762999996,1,22,2.1451557426275905,1,0,1,0,0
6,1.0,3.0,1,1,1.0,52.3623616024,4.8551095005,3,5,3.5410912356857875,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3705335125,4.8366569462,2,4,4.365926801950497,1,0,1,0,0
3,3.0,1.0,4,2,1.0,52.4101458886,4.9069228137,1,37,3.477397426179085,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3747369964,4.877039276,2,10,1.597541013569315,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3051501747,4.9775815501,5,9,9.78998548527157,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3577528253,4.8884842389,4,2,2.4952077145398395,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3721980171,4.9068733922,2,15,0.9265242174746928,1,0,1,0,0
3,2.0,2.0,1,2,1.0,52.3657594732,4.8862438025,4,4,1.7399963524609385,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3566090776,4.8214307001000005,2,2,5.857147427258981,0,1,1,0,0
2,1.0,1.0,2,1,2.0,52.3925587021,4.8900217975,1,1,1.616971146103559,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3736112499,4.8604610592,1,2,2.7153600781067397,0,1,1,0,0
4,1.0,1.0,1,1,1.0,52.3694945781,4.8767888269,2,9,1.8761999408779277,0,1,1,0,0
4,1.0,3.0,1,4,1.0,52.3521250451,4.8526226834,2,27,4.374144085520397,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3655984021,4.9410310445,1,107,3.2010202786964213,1,0,0,1,0
2,1.0,1.0,2,1,2.0,52.3690788924,4.8889265065,2,23,1.3304471659491017,1,0,1,0,0
4,1.0,2.0,2,2,2.0,52.3487249486,4.8497814130000005,2,52,4.776119641158251,1,0,1,0,0
4,1.0,2.0,3,1,3.0,52.3767739722,4.9264568125,2,3,1.8528690168020505,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3586854855,4.8516760256,1,1,3.9610788309376272,1,0,0,1,0
3,1.0,1.0,1,1,1.0,52.3755058755,4.8507178547,3,0,3.329815688394088,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3756957753,4.8373737243,2,71,4.227645418068844,0,1,0,1,0
4,1.0,2.0,1,2,1.0,52.3463526468,4.8482219413,2,21,5.0389095163577595,1,0,1,0,0
3,1.5,2.0,1,3,1.0,52.3510286807,4.8947125949,2,10,3.14565505205296,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3719568833,4.8708185711,1,3,2.100862829210161,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3695170644,4.9252769997,3,3,2.0566326398485244,1,0,1,0,0
3,1.0,2.0,1,2,1.0,52.364606897,4.9389200825,1,72,3.1310900225010014,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3601123127,4.8663335044,3,25,3.0881784338200844,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3764850107,4.8512042764,3,4,3.285302373904973,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.350585005,4.9228667487,2,66,3.5542344782945925,0,1,1,0,0
2,1.0,1.0,1,4,1.0,52.3918230674,4.9517079791,1,17,3.8135148199211995,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3751064841,4.8753759940000005,1,2,1.693722294040494,0,1,0,1,0
4,1.0,2.0,18,1,25.0,52.348250058,4.9106279161,7,2,3.5210490127757774,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3539069115,4.8877057326,3,2,2.919954776251296,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3484456836,4.8494461498,6,1,4.814175325095275,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3578296028,4.8965044818,2,9,2.3818567576852554,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3741909976,4.9355735559,2,1,2.5139675527555774,1,0,1,0,0
4,1.0,2.0,14,1,18.0,52.342115495,4.9063934742,2,0,4.146803739866725,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3459030259,4.9025583163,2,13,3.7049905490335684,1,0,1,0,0
1,1.5,1.0,1,1,3.0,52.3640352523,4.8578549882,1,3,3.285188541513735,1,0,0,1,0
2,1.0,1.0,2,1,2.0,52.3677516568,4.8898150581,3,270,1.4286269844588877,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3434684505,4.8574930497,2,4,4.88427845153435,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3750465579,4.8940361867,4,1,0.5880799655044302,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3600147821,4.8697300283,2,7,2.9327485520739938,1,0,0,1,0
1,1.0,1.0,1,1,1.0,52.4096168785,4.9247369091,20,0,3.7918233996229223,1,0,0,0,1
4,2.0,3.0,1,4,1.0,52.3695560443,4.8307660061,2,5,4.779769145342237,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.357633521,4.9106544111,20,5,2.5134911277513172,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3662186148,4.9116897862,2,10,1.6640781451207942,1,0,1,0,0
4,1.5,2.0,38,1,43.0,52.3659288411,4.9255170658,2,10,2.3029325951404416,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3685384408,4.8499042752,2,7,3.5623763756219,1,0,1,0,0
4,1.0,2.0,9,2,9.0,52.3433424919,4.8602738655,3,20,4.788422104745813,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.376338159,4.8928298067,2,30,0.5485338952340847,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.343262517,4.8928169293,2,0,4.017486256213263,1,0,1,0,0
4,1.0,4.0,24,1,36.0,52.3613986056,4.8583122173,7,0,3.4192871751907017,1,0,1,0,0
3,1.0,3.0,1,1,1.0,52.3544286883,4.7868751559,6,0,8.117824036659623,1,0,1,0,0
2,1.0,1.0,45,1,47.0,52.3670418047,4.9404998487,2,5,3.096028045141321,0,1,1,0,0
4,1.5,1.0,3,1,3.0,52.3620867694,4.8640489874,2,54,3.061805286697609,0,1,1,0,0
2,1.5,1.0,1,1,1.0,52.3516242936,4.8963461233,6,6,3.070275187880322,1,0,1,0,0
6,1.0,3.0,1,1,1.0,52.3843749624,4.8474367022,4,1,3.573569881890409,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3533481124,4.8943629449,1,6,2.8920897333983704,1,0,1,0,0
4,1.5,2.0,14,1,16.0,52.3758293887,4.884013296,3,0,1.1105261684620205,0,1,1,0,0
4,1.5,1.0,1,2,1.0,52.3588032544,4.9248171179,1,9,2.8458264110854303,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.4058414888,4.9156706636,2,20,3.15987902379984,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3657784152,4.8772127587,2,3,2.119688483839546,1,0,0,1,0
2,1.0,0.0,1,1,1.0,52.3540723844,4.8927432636,1,9,2.8277355976500145,0,1,1,0,0
2,1.0,1.0,1,2,1.0,52.3577672744,4.9240624746,2,27,2.9085863323032966,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3732901076,4.8483203327,2,2,3.528714969944328,1,0,1,0,0
6,1.0,3.0,1,1,1.0,52.3699166903,4.8726331393999995,2,26,2.089701043992838,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3550244983,4.8713618658,2,8,3.292134342998306,1,0,1,0,0
2,1.0,1.0,14,1,16.0,52.3738522715,4.8782600122,3,0,1.5538329658754226,0,1,1,0,0
4,1.0,1.0,1,2,1.0,52.3246633636,4.974472865,1,76,7.915673818405666,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.368421887,4.8590053181,2,4,2.9922213408010356,1,0,1,0,0
2,1.0,1.0,3,1,3.0,52.3785637338,4.8452657279,2,128,3.674952946243403,1,0,0,1,0
4,1.0,2.0,1,2,1.0,52.3448914008,4.8931796586,1,20,3.8348609492117607,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3895913948,4.875219981,2,16,2.0082100081233114,1,0,1,0,0
8,1.0,0.0,3,1,3.0,52.3115586805,4.9866416995,2,0,9.567285438532531,0,1,0,1,0
2,1.0,1.0,1,2,1.0,52.3835435396,4.8564001808,2,4,2.9586666745566377,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3654458369,4.8634846681,2,194,2.877500811800311,1,0,1,0,0
4,1.5,2.0,1,2,1.0,52.364614916,4.9095440412,3,16,1.7588916624317705,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3641182723,4.9038599755,3,64,1.7014802263904778,1,0,1,0,0
4,1.0,2.0,2,2,2.0,52.4002876537,4.9313114125,2,9,3.1893042912044405,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3704143608,4.9301066576,3,43,2.298183720247867,1,0,0,1,0
2,1.5,1.0,2,1,2.0,52.3756494714,4.9058096365,2,74,0.5847610845810379,1,0,0,1,0
4,1.0,2.0,1,4,1.0,52.3852081609,4.8695518844,3,1,2.134219023006792,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3848089652,4.8713504639,2,69,2.004477106344645,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.370236662,4.8710048406,2,10,2.1699477542974677,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3543033593,4.8407107139,2,20,4.850033091283086,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3858370509,4.876463768,2,0,1.7241450665051892,1,0,0,1,0
2,1.5,1.0,1,1,1.0,52.352218599,4.9073134518,2,1,3.044441179824874,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3833937489,4.8525670927,4,12,3.2129917861538817,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3536191385,4.8500332856,2,4,4.394162067709383,1,0,1,0,0
4,1.0,1.0,3,1,3.0,52.3778115786,4.8495974774,2,1,3.383944614454818,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3676090925,4.8769456205,2,7,1.9957453753954295,0,1,1,0,0
1,1.0,1.0,2,1,2.0,52.3654771439,4.9373126768,1,2,2.987820694349176,1,0,0,0,1
2,1.5,1.0,1,1,1.0,52.3455107704,4.8923608792,2,46,3.773125187609474,1,0,1,0,0
4,1.5,1.0,1,2,1.0,52.3575240972,4.9246314869,3,12,2.9529335194315673,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3504355127,4.9062615128000004,1,0,3.2286763723254985,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3652972945,4.9107266596,3,5,1.7234742168842723,1,0,1,0,0
2,1.5,1.0,2,1,2.0,52.3184390614,4.9541014618,1,66,7.703640179936825,0,1,0,1,0
4,1.0,3.0,1,2,1.0,52.3521932034,4.8861385249,1,5,3.1325713003869646,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3714700146,4.8750859815,3,24,1.861040998111173,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3470288163,4.8497605046,1,8,4.91253427853779,1,0,1,0,0
4,1.0,3.0,1,1,1.0,52.3833134922,4.8759084925,2,13,1.6600862482264342,0,1,1,0,0
2,1.0,1.0,1,2,1.0,52.3498359651,4.9146622619,1,100,3.4216876145181394,0,1,0,1,0
2,1.0,1.0,1,2,1.0,52.3727002322,4.9077614481000005,1,63,0.9161385040348398,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3448120154,4.8909143001,2,5,3.8636180395178754,1,0,1,0,0
3,1.0,3.0,1,1,1.0,52.3553104501,4.9438260613,6,4,4.014375913599086,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3849787205,4.8736466002,2,11,1.8635414202408613,1,0,1,0,0
3,1.0,1.0,1,1,1.0,52.3751098674,4.8674443813,3,7,2.2167354133959183,1,0,1,0,0
2,1.0,1.0,7,1,7.0,52.3787030311,4.8766127853,3,39,1.5488107603237282,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3561723951,4.9209331392,9,1,2.944575662244144,1,0,1,0,0
4,1.0,1.0,3,1,3.0,52.3061748187,4.9788658977,1,8,9.74245066517852,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3716956363,4.86015499,1,15,2.7915777127762116,1,0,0,1,0
2,1.5,1.0,1,2,1.0,52.3720469692,4.9515621608,3,9,3.624533720234617,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3424456195,4.8969151768,1,1,4.086680211097274,0,1,1,0,0
2,1.5,1.0,3,1,3.0,52.3811910743,4.8345628305,5,22,4.4058159854286405,1,0,0,1,0
6,1.0,4.0,1,5,1.0,52.3511953654,4.8617880213,3,10,4.0251079322641345,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3639967333,4.8640256421,2,7,2.936038072526748,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.370696213,4.858399373,4,5,2.9392603780885644,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.376079292,4.8407620884,1,2,3.994886130740453,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3582055126,4.9354805681,2,138,3.379361897105709,1,0,1,0,0
4,2.0,3.0,1,4,1.0,52.3535485237,4.8648014776,4,3,3.693218985953782,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3740697715,4.9491297349,2,2,3.4191371852687436,1,0,0,1,0
2,1.0,1.0,1,2,1.0,52.3491580988,4.8972824733,3,38,3.3403704702454386,1,0,1,0,0
2,1.0,1.0,4,2,3.0,52.3722055763,4.9008181576,2,10,0.7817186423275098,0,1,0,1,0
2,1.5,1.0,1,2,1.0,52.361119418,4.9048336071000005,3,43,2.0411677323221995,1,0,1,0,0
2,1.0,1.0,2,2,2.0,52.3493179625,4.7878162521,3,71,8.269355993241923,1,0,0,1,0
5,1.5,2.0,1,5,1.0,52.3826366132,4.8861144583,5,3,0.9811734838394712,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3693502057,4.8565399513,3,5,3.1084404209585395,1,0,1,0,0
1,1.0,1.0,1,1,1.0,52.373091998,4.8837794362,1,16,1.2595399870404738,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3579384383,4.8856008547,2,0,2.5410850627587256,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3629653209,4.8952219545,4,23,1.8253350931673393,1,0,1,0,0
4,1.5,2.0,1,2,1.0,52.3718825457,4.8638859701,2,11,2.544398950524065,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3542947619,4.8880164529000005,3,6,2.8727527052011634,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3709882165,4.8720424605,3,0,2.069510121565132,0,1,0,1,0
4,1.0,0.0,1,2,1.0,52.373061747,4.8986499846000005,2,0,0.6829500186127276,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3601922687,4.9046457681,4,27,2.1404593329702304,1,0,1,0,0
2,1.0,2.0,1,1,1.0,52.3444637417,4.8989545341,4,2,3.8589837286751387,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3643738109,4.8428499759,2,9,4.176925147839735,1,0,0,1,0
2,1.5,1.0,1,1,1.0,52.3709543909,4.9019985745,2,0,0.9315027393756725,0,1,1,0,0
2,1.0,2.0,1,1,1.0,52.3655137513,4.8774324151,1,2,2.1300025605054214,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3697805966,4.9081715584,1,49,1.2019604835464526,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3672320119,4.8715407246,2,1,2.3121061189749796,0,1,0,1,0
3,0.5,1.0,3,2,3.0,52.3611494736,4.9396531769,1,22,3.386158584504268,0,1,0,1,0
4,1.0,2.0,1,2,1.0,52.3856660335,4.8710304467,2,3,2.056465279827181,1,0,1,0,0
3,1.5,1.0,1,1,1.0,52.3744346242,4.8851410119,1,2,1.1040289063209243,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3608458276,4.8984500322999995,2,4,2.0394734342480367,1,0,1,0,0
2,1.0,2.0,1,1,1.0,52.3799855798,4.852299548,1,0,3.1983312779852944,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3699487793,4.9422386131,3,180,3.0803169271357507,1,0,0,1,0
4,1.5,3.0,1,1,1.0,52.3654453326,4.8049732862,1,0,6.587956862190526,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3768563596,4.8605168478,2,11,2.652485152554646,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3574799873,4.8980674176,2,21,2.4141900136977155,1,0,1,0,0
2,1.0,0.0,2,2,3.0,52.3776532432,4.8549590606,1,375,3.0216042068266513,0,1,0,1,0
3,1.0,2.0,1,2,1.0,52.363111478,4.9349702435000005,3,9,3.000998908008993,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3540737314,4.8991750647,2,0,2.7909911016714646,1,0,1,0,0
2,1.0,2.0,1,1,1.0,52.4128842838,4.892264649,2,0,3.7757927203192403,1,0,1,0,0
4,1.0,1.0,1,1,1.0,52.3883597054,4.9171981013,3,3,1.5782307240492655,1,0,1,0,0
3,1.5,1.0,1,2,1.0,52.3736506531,4.9034367809,2,31,0.6727736375845103,1,0,1,0,0
1,1.0,1.0,1,1,1.0,52.3461062157,4.9077557456,5,5,3.7194782698428277,1,0,0,1,0
2,1.0,1.0,1,2,1.0,52.3634038669,4.88524456,1,35,2.0008402296554806,0,1,1,0,0
2,1.0,1.0,1,1,3.0,52.3730185986,4.8780895432,2,10,1.6019525803670474,0,1,1,0,0
2,1.0,1.0,42,1,43.0,52.3733062309,4.8818973314,2,38,1.3572702607389553,1,0,1,0,0
4,1.5,2.0,1,2,1.0,52.3758246069,4.9472647391999995,1,4,3.2663648202675786,0,1,1,0,0
3,1.5,2.0,1,2,1.0,52.36231681,4.862255203,3,6,3.1428075056467546,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3615504202,4.8548567517,2,6,3.6039106988970615,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3789085801,4.8926158186,2,8,0.4633544175393527,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3628028829,4.9346309854,2,6,3.0032107473599448,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3731430986,4.9217376118,1,7,1.6556991072870197,1,0,0,1,0
4,1.0,2.0,1,1,1.0,52.3737819296,4.9056329142,2,23,0.7335170360743709,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3734248841,4.9055590251000005,2,20,0.763616779576729,1,0,1,0,0
5,1.5,3.0,1,1,1.0,52.3524793216,4.8788557774,7,0,3.280075141906671,1,0,1,0,0
4,2.0,1.0,1,2,1.0,52.3402332616,4.9043484104,2,43,4.341804801930489,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3614474212,4.8638335092,2,4,3.1177298273571585,1,0,1,0,0
4,1.5,2.0,2,1,2.0,52.3885606553,4.8826691261,3,2,1.5417964205832373,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3865026615,4.8826397357,7,0,1.3991773381892811,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.362266848,4.8863094352,4,117,2.0805674213022876,0,1,0,1,0
2,1.0,1.0,2,1,2.0,52.3560831063,4.8861978191,3,63,2.7201149982508785,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3600986475,4.9335668975,2,0,3.1408092544713777,1,0,1,0,0
3,1.0,2.0,1,3,1.0,52.3654134892,4.933414161,4,0,2.767507761101554,1,0,1,0,0
4,1.0,2.0,28,1,29.0,52.3646225529,4.8776630464,2,0,2.1911867437865102,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3789607939,4.8574359115,4,6,2.848832884817511,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3585892631,4.8610717713,3,62,3.4661445370836006,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3632906203,4.8876170214,2,22,1.9400324334166081,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3630953834,4.8631713997,1,3,3.041458685726851,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3776329217,4.87348086,2,22,1.7688164231671661,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3707428278,4.8591019578,1,62,2.892474269854196,1,0,0,1,0
2,1.0,1.0,3,1,3.0,52.3573470013,4.8585780987,2,212,3.6844001538972537,1,0,1,0,0
2,1.0,1.0,1,2,2.0,52.3729275881,4.881986355,3,12,1.3728246676405969,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3521205476,4.8897535451,2,10,3.07882814132363,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3598137112,4.8607071003,2,4,3.396900764301561,1,0,1,0,0
